order_id,order_date,customer_id,customer_name,email,phone,prefecture,age,gender,product_id,product_name,category,price,quantity,total_amount,payment_method,status
O000151,2023-03-08,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0041,掃除機,家電,6915,8.0,34575.0,credit card,shipped
O000152,2023-03-30,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0051,帽子,ファッション,11404,6.0,22808.0,コンビニ払い,返品
O000153,2023-05-04,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0008,お米,食品,7026,6.0,49182.0,代金引換,cancelled
O000154,2023-05-05,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0009,お米（お徳用）,食品,6862,6.0,54896.0,PayPay,cancelled
O000155,2023-04-23,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0049,バッグ,ファッション,11406,2.0,45624.0,クレジットカード,delivered
O000156,2023-04-07,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0034,電子レンジ（お徳用）,家電,11800,6.0,59000.0,コンビニ払い,pending
O000157,2023-05-09,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0005,歯磨き粉,日用品,3124,4.0,9372.0,クレジットカード,delivered
O000158,2023-05-03,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0008,お米,食品,7026,4.0,14052.0,コンビニ払い,配送済
O000159,2023-06-24,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0031,加湿器,家電,11743,2.0,23486.0,クレジットカード,配送済
O000160,2023-07-04,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0042,ドライヤー,家電,2245,7.0,15715.0,代金引換,delivered
O000161,2023-05-24,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0037,トースター,家電,14029,4.0,56116.0,クレジットカード,delivered
O000162,2023-05-31,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0030,電気ケトル,家電,4496,8.0,13488.0,credit card,cancelled
O000163,26-06-2023,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0011,お米,食品,7023,3.0,21069.0,クレジットカード,delivered
O000164,2023-06-14,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0023,お菓子詰め合わせ（お徳用）,食品,2522,2.0,5044.0,銀行振込,delivered
O000165,08/23/2023,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0030,電気ケトル,家電,4496,5.0,17984.0,,cancelled
O000166,12/21/2023,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0037,トースター,家電,14029,7.0,28058.0,クレジットカード,pending
O000167,08/20/2023,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0008,お米,食品,7026,2.0,28104.0,クレジットカード,shipped
O000168,2023-08-29,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0051,帽子,ファッション,11404,6.0,22808.0,銀行振込,shipped
O000169,2023-05-30,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0033,電子レンジ,家電,11787,4.0,58935.0,クレジットカード,delivered
O000170,2023-12-03,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0020,缶詰,食品,8423,8.0,42115.0,クレジットカード,pending
O000171,11/18/2023,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0028,【セール】コーヒー,食品,10527,8.0,52635.0,クレジットカード,配送済
O000172,2023年11月29日,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0038,掃除機,家電,6953,5.0,41718.0,PayPay,delivered
O000173,2023-12-10,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0012,パスタ,食品,11541,5.0,46164.0,銀行振込,delivered
O000174,2023-08-23,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0001,洗剤,日用品,7372,4.0,51604.0,銀行振込,pending
O000175,29-06-2023,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0016,調味料セット,食品,13994,6.0,55976.0,銀行振込,delivered
O000176,2024-02-13,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0044,ジーンズ,ファッション,12317,2.0,73902.0,クレジットカード,delivered
O000177,2024-02-25,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0021,インスタント麺,食品,13736,5.0,54944.0,,delivered
O000178,2024-04-11,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0019,調味料セット,食品,13834,8.0,41502.0,PayPay,shipped
O000179,2024-07-03,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0021,インスタント麺,食品,13736,4.0,82416.0,クレジットカード,shipped
O000180,2024-04-01,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0024,【セール】お菓子詰め合わせ,食品,2387,6.0,7161.0,クレジットカード,返品
O000181,2024-05-20,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0040,【セール】掃除機,家電,7405,2.0,14810.0,credit card,delivered
O000182,2024年02月09日,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0020,缶詰,食品,8423,3.0,33692.0,クレジットカード,cancelled
O000183,2023-10-25,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0015,パスタ,食品,11600,3.0,34800.0,銀行振込,cancelled
O000184,2023年09月22日,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0008,お米,食品,7026,8.0,14052.0,代金引換,delivered
O000185,2023-08-18,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0017,調味料セット（お徳用）,食品,14229,6.0,42687.0,クレジットカード,delivered
O000186,2023-11-15,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0006,石鹸,日用品,12842,8.0,38526.0,PayPay,delivered
O000187,10/10/2023,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0037,トースター,家電,14029,4.0,42087.0,PayPay,delivered
O000188,2023-10-16,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0047,ジ-ンズ,ファッション,12106,3.0,72636.0,,delivered
O000189,2024-06-03,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0023,お菓子詰め合わせ（お徳用）,食品,2522,2.0,10088.0,代金引換,delivered
O000190,2024-03-14,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0024,【セール】お菓子詰め合わせ,食品,2387,4.0,11935.0,PayPay,pending
O000191,2024-02-05,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0029,コ-ヒ-,食品,10798,8.0,21596.0,credit card,delivered
O000192,2025-01-14,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0001,洗剤,日用品,7372,2.0,51604.0,銀行振込,pending
O000193,2024/01/03,C00016,鈴木 翼,鈴木翼11@yahoo.co.jp,08041568532,静岡県,34.0,F,P0007,柔軟剤,日用品,11018,2.0,55090.0,銀行振込,delivered
O000194,2023-10-25,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0038,掃除機,家電,6953,4.0,27812.0,,shipped
O000195,15-11-2023,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0010,【セール】お米,食品,6809,2.0,13618.0,クレジットカード,delivered
O000196,2023-11-08,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0044,ジーンズ,ファッション,12317,3.0,36951.0,クレジットカード,cancelled
O000197,2023-12-30,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0050,財布,ファッション,12631,4.0,50524.0,クレカ,shipped
O000198,2023-11-26,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0049,バッグ,ファッション,11406,1.0,11406.0,銀行振込,delivered
O000199,2024-03-13,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0036,電子レンジ,家電,11884,2.0,23768.0,銀行振込,delivered
O000200,2024-03-05,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0044,ジーンズ,ファッション,12317,5.0,61585.0,クレジットカード,delivered
O000201,2024-03-06,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0038,掃除機,家電,6953,3.0,20859.0,PayPay,delivered
O000202,12-05-2024,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0048,スニーカー,ファッション,3359,4.0,13436.0,コンビニ払い,delivered
O000203,2024-03-17,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0042,ドライヤー,家電,2245,1.0,2245.0,代金引換,delivered
O000204,2024-05-12,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0043,Tシャツ,ファッション,3166,3.0,9498.0,クレジットカード,shipped
O000205,2024年07月26日,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0021,インスタント麺,食品,13736,2.0,27472.0,クレジットカード,shipped
O000206,2024-06-21,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0024,【セール】お菓子詰め合わせ,食品,2387,1.0,2387.0,クレジットカード,
O000207,2024-04-24,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0026,コーヒー,食品,10458,5.0,52290.0,PayPay,delivered
O000208,2024-07-03,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0014,【セール】パスタ,食品,11392,3.0,34176.0,クレジットカード,delivered
O000209,2024-11-18,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0017,調味料セット（お徳用）,食品,14229,5.0,71145.0,クレカ,shipped
O000210,2025-01-15,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0014,【セール】パスタ,食品,11392,4.0,45568.0,クレカ,配送済
O000211,2025-03-18,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0037,トースター,家電,14029,3.0,42087.0,PayPay,cancelled
O000212,2024-08-26,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0027,コーヒー（お徳用）,食品,10429,2.0,20858.0,クレジットカード,pending
O000213,2024-10-20,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0016,調味料セット,食品,13994,1.0,13994.0,代金引換,delivered
O000214,2024-04-02,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0042,ドライヤー,家電,2245,1.0,2245.0,クレジットカード,返品
O000215,2025-01-29,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0047,ジ-ンズ,ファッション,12106,1.0,12106.0,,返品
O000216,2025-07-02,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0043,Tシャツ,ファッション,3166,2.0,6332.0,クレジットカード,pending
O000217,2025-04-06,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0038,掃除機,家電,6953,2.0,13906.0,PayPay,pending
O000218,2025-10-14,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0052,サングラス,ファッション,7645,2.0,15290.0,銀行振込,delivered
O000219,2024-05-12,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0038,掃除機,家電,6953,1.0,6953.0,,返品
O000220,2025-02-04,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0010,【セール】お米,食品,6809,3.0,20427.0,PayPay,pending
O000221,2025-12-16,C00017,山本 愛,山本愛34@softbank.ne.jp,08071367643,大阪府,50.0,その他,P0004,トイレットペーパー,日用品,491,3.0,1473.0,銀行振込,cancelled
O000222,2023-03-04,C00018,渡辺 陽菜,渡辺陽菜9@yahoo.co.jp,090-7054-5669,大阪府,26.0,その他,P0035,【セール】電子レンジ,家電,11788,4.0,47152.0,credit card,cancelled
O000223,2023-03-17,C00018,渡辺 陽菜,渡辺陽菜9@yahoo.co.jp,090-7054-5669,大阪府,26.0,その他,P0020,缶詰,食品,8423,4.0,33692.0,銀行振込,delivered
O000224,2023-04-17,C00018,渡辺 陽菜,渡辺陽菜9@yahoo.co.jp,090-7054-5669,大阪府,26.0,その他,P0006,石鹸,日用品,12842,3.0,38526.0,PayPay,pending
O000225,2023-03-31,C00018,渡辺 陽菜,渡辺陽菜9@yahoo.co.jp,090-7054-5669,大阪府,26.0,その他,P0033,電子レンジ,家電,11787,5.0,58935.0,クレジットカード,shipped
O000226,2023-05-27,C00018,渡辺 陽菜,渡辺陽菜9@yahoo.co.jp,090-7054-5669,大阪府,26.0,その他,P0041,掃除機,家電,6915,4.0,27660.0,クレジットカード,delivered
O000227,2023-07-17,C00018,渡辺 陽菜,渡辺陽菜9@yahoo.co.jp,090-7054-5669,大阪府,26.0,その他,P0046,【セール】ジーンズ,ファッション,12358,4.0,49432.0,PayPay,delivered
O000228,2023-08-01,C00018,渡辺 陽菜,渡辺陽菜9@yahoo.co.jp,090-7054-5669,大阪府,26.0,その他,P0044,ジーンズ,ファッション,12317,2.0,24634.0,銀行振込,cancelled
O000229,2023-06-10,C00018,渡辺 陽菜,渡辺陽菜9@yahoo.co.jp,090-7054-5669,大阪府,26.0,その他,P0037,トースター,家電,14029,5.0,70145.0,クレジットカード,pending
O000230,2023-05-07,C00018,渡辺 陽菜,渡辺陽菜9@yahoo.co.jp,090-7054-5669,大阪府,26.0,その他,P0011,お米,食品,7023,3.0,21069.0,代金引換,delivered
O000231,2023-08-31,C00018,渡辺 陽菜,渡辺陽菜9@yahoo.co.jp,090-7054-5669,大阪府,26.0,その他,P0034,電子レンジ（お徳用）,家電,11800,4.0,47200.0,クレカ,cancelled
O000232,2023-12-29,C00018,渡辺 陽菜,渡辺陽菜9@yahoo.co.jp,090-7054-5669,大阪府,26.0,その他,P0019,調味料セット,食品,13834,2.0,27668.0,コンビニ払い,delivered
O000233,03-07-2023,C00018,渡辺 陽菜,渡辺陽菜9@yahoo.co.jp,090-7054-5669,大阪府,26.0,その他,P0027,コーヒー（お徳用）,食品,10429,4.0,41716.0,銀行振込,delivered
O000234,2023-09-24,C00018,渡辺 陽菜,渡辺陽菜9@yahoo.co.jp,090-7054-5669,大阪府,26.0,その他,P0009,お米（お徳用）,食品,6862,2.0,13724.0,クレジットカード,delivered
O000235,2023-06-16,C00018,渡辺 陽菜,渡辺陽菜9@yahoo.co.jp,090-7054-5669,大阪府,26.0,その他,P0004,トイレットペーパー,日用品,491,3.0,1473.0,代金引換,pending
O000236,2023-06-10,C00018,渡辺 陽菜,渡辺陽菜9@yahoo.co.jp,090-7054-5669,大阪府,26.0,その他,P0003,ティッシュ,日用品,10858,3.0,32574.0,クレカ,delivered
O000237,2023-04-02,C00019,山田 美咲,山田美咲96@icloud.com,08047816686,東京都,45.0,その他,P0017,調味料セット（お徳用）,食品,14229,4.0,56916.0,クレジットカード,delivered
O000238,2023-04-13,C00019,山田 美咲,山田美咲96@icloud.com,08047816686,東京都,45.0,その他,P0003,ティッシュ,日用品,10858,3.0,32574.0,クレカ,shipped
O000239,2023-05-02,C00019,山田 美咲,山田美咲96@icloud.com,08047816686,東京都,45.0,その他,P0049,バッグ,ファッション,11406,2.0,22812.0,クレジットカード,返品
O000240,2023-06-22,C00019,山田 美咲,山田美咲96@icloud.com,08047816686,東京都,45.0,その他,P0043,Tシャツ,ファッション,3166,2.0,6332.0,クレジットカード,delivered
O000241,29-06-2023,C00019,山田 美咲,山田美咲96@icloud.com,08047816686,東京都,45.0,その他,P0008,お米,食品,7026,5.0,35130.0,クレカ,delivered
O000242,2023-06-06,C00019,山田 美咲,山田美咲96@icloud.com,08047816686,東京都,45.0,その他,P0006,石鹸,日用品,12842,2.0,25684.0,コンビニ払い,delivered
O000243,2023-08-18,C00019,山田 美咲,山田美咲96@icloud.com,08047816686,東京都,45.0,その他,P0001,洗剤,日用品,7372,1.0,7372.0,クレジットカード,delivered
O000244,2023-06-11,C00019,山田 美咲,山田美咲96@icloud.com,08047816686,東京都,45.0,その他,P0044,ジーンズ,ファッション,12317,1.0,12317.0,PayPay,pending
O000245,2023-11-04,C00019,山田 美咲,山田美咲96@icloud.com,08047816686,東京都,45.0,その他,P0030,電気ケトル,家電,4496,1.0,4496.0,銀行振込,配送済
O000246,2023-11-13,C00019,山田 美咲,山田美咲96@icloud.com,08047816686,東京都,45.0,その他,P0047,ジ-ンズ,ファッション,12106,3.0,36318.0,,delivered
O000247,2023年08月30日,C00019,山田 美咲,山田美咲96@icloud.com,08047816686,東京都,45.0,その他,P0026,コーヒー,食品,10458,2.0,20916.0,PayPay,pending
O000248,2023-09-25,C00019,山田 美咲,山田美咲96@icloud.com,08047816686,東京都,45.0,その他,P0008,お米,食品,7026,3.0,21078.0,クレジットカード,delivered
O000249,2023-12-22,C00019,山田 美咲,山田美咲96@icloud.com,08047816686,東京都,45.0,その他,P0013,パスタ（お徳用）,食品,11639,3.0,34917.0,PayPay,shipped
O000250,2024-03-18,C00019,山田 美咲,山田美咲96@icloud.com,08047816686,東京都,45.0,その他,P0028,【セール】コーヒー,食品,10527,3.0,31581.0,PayPay,配送済
O000251,2024-04-14,C00019,山田 美咲,山田美咲96@icloud.com,08047816686,東京都,45.0,その他,P0034,電子レンジ（お徳用）,家電,11800,4.0,47200.0,クレジットカード,delivered
O000252,2023-10-29,C00019,山田 美咲,山田美咲96@icloud.com,08047816686,東京都,45.0,その他,P0020,缶詰,食品,8423,1.0,8423.0,代金引換,delivered
O000253,2024-06-23,C00019,山田 美咲,山田美咲96@icloud.com,08047816686,東京都,45.0,その他,P0030,電気ケトル,家電,4496,3.0,13488.0,クレジットカード,pending
O000254,2023-10-23,C00019,山田 美咲,山田美咲96@icloud.com,08047816686,東京都,45.0,その他,P0012,パスタ,食品,11541,4.0,46164.0,銀行振込,pending
O000255,2023-12-28,C00019,山田 美咲,山田美咲96@icloud.com,08047816686,東京都,45.0,その他,P0040,【セール】掃除機,家電,7405,2.0,14810.0,クレジットカード,pending
O000256,2024年07月01日,C00019,山田 美咲,山田美咲96@icloud.com,08047816686,東京都,45.0,その他,P0028,【セール】コーヒー,食品,10527,2.0,21054.0,コンビニ払い,pending
O000257,2026-01-24,C00020,鈴木 太郎,鈴木太郎43@yahoo.co.jp,,福岡県,,その他,P0032,扇風機,家電,2130,3.0,6390.0,PayPay,delivered
O000258,2023-01-18,C00021,森 杏,森杏19@softbank.ne.jp,070 6974 1653,福岡県,44.0,F,P0001,洗剤,日用品,7372,5.0,22116.0,コンビニ払い,delivered
O000259,31-01-2023,C00021,森 杏,森杏19@softbank.ne.jp,070 6974 1653,福岡県,44.0,F,P0041,掃除機,家電,6915,2.0,13830.0,クレジットカード,pending
O000260,2023年02月11日,C00021,森 杏,森杏19@softbank.ne.jp,070 6974 1653,福岡県,44.0,F,P0032,扇風機,家電,2130,8.0,17040.0,クレジットカード,delivered
O000261,2023-02-20,C00021,森 杏,森杏19@softbank.ne.jp,070 6974 1653,福岡県,44.0,F,P0046,【セール】ジーンズ,ファッション,12358,4.0,74148.0,銀行振込,shipped
O000262,2023-03-15,C00021,森 杏,森杏19@softbank.ne.jp,070 6974 1653,福岡県,44.0,F,P0047,ジ-ンズ,ファッション,12106,6.0,0.0,クレジットカード,delivered
